pl_name,pl_bmasse,pl_rade,pl_dens,pl_radeerr1,pl_radeerr2,pl_bmasseerr1,pl_bmasseerr2,discoverymethod,disc_facility,pl_controv_flag,sy_dist
"Lupus-TR-3 b",257.43100,9.976,1.400000,0.785,-0.785,57.20700,-57.20700,"Transit","Multiple Observatories",0,773.4090000
"MOA-2011-BLG-262L b",17.00000,4.290,1.180000,,,28.00000,-10.00000,"Microlensing","MOA",0,7200.0000000
"MOA-2009-BLG-319L b",67.30000,9.640,0.413000,,,6.20000,-6.20000,"Microlensing","MOA",0,7050.0000000
"MOA-bin-29 b",190.00000,14.100,0.372000,,,381.00000,-120.00000,"Microlensing","MOA",0,7120.0000000
"Kepler-95 b",13.00000,3.420,1.710000,0.090,-0.090,2.90000,-2.90000,"Transit","Kepler",0,445.6560000
"Kepler-950 b",59.60000,8.980,0.452000,1.560,-0.830,,,"Transit","Kepler",0,2161.6000000
"OGLE-2005-BLG-169L b",14.10000,3.840,1.370000,,,0.90000,-0.90000,"Microlensing","OGLE",0,4100.0000000
"OGLE-2012-BLG-0406L b",868.00000,13.200,2.070000,,,140.00000,-140.00000,"Microlensing","OGLE",0,4970.0000000
"OGLE-2012-BLG-0950L b",35.00000,6.560,0.681000,,,10.00000,-6.00000,"Microlensing","OGLE",0,2600.0000000
"OGLE-2016-BLG-0263L b",1300.00000,13.000,3.250000,,,2100.00000,-790.00000,"Microlensing","OGLE",0,6500.0000000
"OGLE-2016-BLG-1190L b",4253.00000,12.300,12.600000,,,280.00000,-260.00000,"Microlensing","OGLE",0,6770.0000000
"NGC 2682 YBP 401 b",146.20180,14.300,0.275000,,,15.89150,-15.89150,"Radial Velocity","La Silla Observatory",0,830.8220000
"OGLE-2017-BLG-0373L b",127.00000,14.000,0.254000,,,202.00000,-82.00000,"Microlensing","OGLE",0,5915.0000000
"OGLE-2018-BLG-0677L b",3.96000,1.820,3.610000,,,5.88000,-2.66000,"Microlensing","OGLE",0,7580.0000000
"Pr0211 c",2475.89570,12.600,6.800000,,,104.88390,-104.88390,"Radial Velocity","Roque de los Muchachos Observatory",0,182.7140000
"Kepler-660 b",7.13000,2.570,2.310000,0.110,-0.170,,,"Transit","Kepler",0,568.4310000
"SWEEPS-4 b",1207.70000,9.079,8.870000,1.121,-1.121,,,"Transit","Hubble Space Telescope",0,8500.0000000
"NGTS-4 b",20.60000,3.180,3.450000,0.260,-0.260,3.00000,-3.00000,"Transit","Paranal Observatory",0,280.5550000
"OGLE-2005-BLG-071L b",1200.00000,13.000,3.000000,,,100.00000,-100.00000,"Microlensing","OGLE",0,3200.0000000
"OGLE-2011-BLG-0173L b",60.00000,9.010,0.451000,,,57.00000,-35.00000,"Microlensing","OGLE",0,6100.0000000
"OGLE-2011-BLG-0251L b",170.00000,14.200,0.326000,,,67.00000,-67.00000,"Microlensing","OGLE",0,2570.0000000
"OGLE-2018-BLG-0596L b",13.93000,3.810,1.380000,,,1.56000,-1.56000,"Microlensing","OGLE",0,5650.0000000
"TCP J05074264+2447555 b",9.20000,2.990,1.890000,,,6.60000,-6.60000,"Microlensing","Multiple Observatories",0,380.0000000
"Kepler-969 b",4.94000,2.070,3.060000,0.050,-0.050,,,"Transit","Kepler",0,390.3540000
"Kepler-974 b",3.09000,1.570,4.390000,0.060,-0.290,,,"Transit","Kepler",0,134.3110000
"Kepler-99 b",6.15000,1.480,10.900000,0.080,-0.080,1.30000,-1.30000,"Transit","Kepler",0,208.3690000
"Proxima Cen b",1.27000,1.080,5.540000,,,0.19000,-0.17000,"Radial Velocity","European Southern Observatory",0,1.3011900
"TYC 8998-760-1 c",1906.98000,12.330,5.590000,6.725,-3.363,317.83000,-317.83000,"Imaging","Paranal Observatory",0,94.6177000
"OGLE-2017-BLG-0604L b",160.00000,14.200,0.307000,,,67.00000,-67.00000,"Microlensing","OGLE",0,3950.0000000
"MOA-2011-BLG-293L b",1500.00000,12.900,3.840000,,,100.00000,-100.00000,"Microlensing","MOA",0,7720.0000000
"Qatar-4 b",1938.76300,12.722,5.100000,1.233,-1.233,171.62820,-171.62820,"Transit","Qatar",0,329.0360000
"Qatar-8 b",117.91493,14.404,0.216000,0.247,-0.247,19.70546,-19.70546,"Transit","Qatar",0,281.4980000
"TOI-1235 b",5.90000,1.694,6.700000,0.080,-0.077,0.62000,-0.61000,"Transit","Transiting Exoplanet Survey Satellite (TESS)",0,39.6345000
"NGTS-9 b",921.70700,11.994,2.930000,0.673,-0.673,54.03110,-54.03110,"Transit","Paranal Observatory",0,609.1280000
"OGLE-2017-BLG-1522L b",240.00000,14.000,0.481000,,,400.00000,-130.00000,"Microlensing","OGLE",0,7490.0000000
"TOI-132 b",22.40000,3.420,3.080000,0.130,-0.140,1.90000,-1.92000,"Transit","Transiting Exoplanet Survey Satellite (TESS)",0,163.6780000
"NN Ser d",731.00000,13.300,1.710000,,,158.90000,-158.90000,"Eclipse Timing Variations","Multiple Observatories",0,515.8180000
"TOI-1478 b",270.47333,11.882,0.880000,0.448,-0.437,16.52716,-14.93801,"Transit","Transiting Exoplanet Survey Satellite (TESS)",0,152.8920000
"TOI-1601 b",314.65170,13.888,0.640000,0.516,-0.437,34.96130,-34.96130,"Transit","Transiting Exoplanet Survey Satellite (TESS)",0,336.6080000
"WASP-10 b",1001.12000,12.106,4.140000,0.224,-0.224,41.32000,-34.96000,"Transit","SuperWASP",0,140.9980000
"Ross 128 b",1.40000,1.110,5.630000,,,0.21000,-0.21000,"Radial Velocity","La Silla Observatory",0,3.3745400
"TOI-1728 b",26.78000,5.050,1.140000,0.160,-0.170,5.43000,-5.13000,"Transit","Transiting Exoplanet Survey Satellite (TESS)",0,60.7980000
"OGLE-2012-BLG-0563L b",120.00000,13.600,0.262000,,,44.00000,-73.00000,"Microlensing","OGLE",0,1300.0000000
"TOI-251 b",317.83000,2.740,,0.180,-0.180,,,"Transit","Transiting Exoplanet Survey Satellite (TESS)",0,99.5230000
"OGLE-2013-BLG-1761L b",860.00000,13.200,2.050000,,,790.00000,-480.00000,"Microlensing","OGLE",0,6900.0000000
"ROXs 42 B b",2860.00000,12.500,8.050000,,,953.00000,-953.00000,"Imaging","Multiple Observatories",0,143.5900000
"OGLE-2016-BLG-1067L b",140.00000,14.300,0.263000,,,67.00000,-54.00000,"Microlensing","OGLE",0,3730.0000000
"TrES-2 b",473.56670,15.244,0.884000,0.897,-0.897,69.92260,-69.92260,"Transit","TrES",0,215.3200000
"TrES-3 b",607.03000,14.975,0.994000,0.347,-0.415,23.83600,-25.42500,"Transit","TrES",0,231.3370000
"TOI-216.02",30.00000,7.690,0.340000,1.620,-0.830,20.00000,-14.00000,"Transit","Transiting Exoplanet Survey Satellite (TESS)",0,177.9450000
"TOI-700 b",1.11000,1.037,5.470000,0.065,-0.064,,,"Transit","Transiting Exoplanet Survey Satellite (TESS)",0,31.1265000
"TOI-561 d",11.95000,2.530,4.100000,0.130,-0.130,1.28000,-1.28000,"Transit","Transiting Exoplanet Survey Satellite (TESS)",1,85.7990000
"OGLE-2015-BLG-1771L b",138.00000,14.300,0.259000,,,214.00000,-80.00000,"Microlensing","OGLE",0,7070.0000000
"TOI-628 b",2011.86390,11.882,6.580000,0.460,-0.381,92.17070,-98.52730,"Transit","Transiting Exoplanet Survey Satellite (TESS)",0,178.6800000
"OGLE-2016-BLG-0613L AB b",1330.00000,13.000,3.330000,,,1010.00000,-772.00000,"Microlensing","OGLE",0,3410.0000000
"TOI-640 b",279.69040,19.851,0.195000,0.673,-0.628,50.85280,-50.85280,"Transit","Transiting Exoplanet Survey Satellite (TESS)",0,341.9970000
"OGLE-2017-BLG-0406L b",130.00000,14.200,0.249000,,,20.00000,-20.00000,"Microlensing","OGLE",0,5200.0000000
"TOI-905 b",211.99261,13.126,0.515000,0.594,-0.572,13.34886,-13.03103,"Transit","Transiting Exoplanet Survey Satellite (TESS)",0,158.6490000
"TOI-954 b",55.30242,9.550,0.350000,0.594,-0.695,5.72094,-5.40311,"Transit","Transiting Exoplanet Survey Satellite (TESS)",0,238.7680000
"OGLE-2018-BLG-1011L c",890.00000,13.200,2.130000,,,1600.00000,-540.00000,"Microlensing","OGLE",0,7100.0000000
"TRAPPIST-1 g",1.34000,1.127,5.200000,0.041,-0.041,0.88000,-0.88000,"Transit","Multiple Observatories",0,12.4298888
"TOI-763 c",9.32000,2.630,2.820000,0.120,-0.120,1.02000,-1.02000,"Transit","Transiting Exoplanet Survey Satellite (TESS)",0,95.1274000
"TOI-776 b",4.00000,1.850,3.400000,0.130,-0.130,0.90000,-0.90000,"Transit","Transiting Exoplanet Survey Satellite (TESS)",0,27.1701000
"TOI-776 c",5.30000,2.020,3.500000,0.140,-0.140,1.80000,-1.80000,"Transit","Transiting Exoplanet Survey Satellite (TESS)",0,27.1701000
"WASP-130 b",390.93090,9.976,2.340000,0.336,-0.336,12.71320,-12.71320,"Transit","SuperWASP-South",0,172.2560000
"LTT 1445 A b",2.20000,1.380,4.400000,0.130,-0.120,1.70000,-2.10000,"Transit","Transiting Exoplanet Survey Satellite (TESS)",0,6.8692900
"Kepler-661 b",9.64000,3.070,1.830000,0.120,-0.210,,,"Transit","Kepler",0,534.7880000
"TOI-892 b",301.93850,11.994,0.962000,0.224,-0.224,22.24810,-22.24810,"Transit","Transiting Exoplanet Survey Satellite (TESS)",0,340.5430000
"TRAPPIST-1 c",1.38000,1.056,6.450000,0.035,-0.035,0.61000,-0.61000,"Transit","La Silla Observatory",0,12.4298888
"Pr0201 b",171.62820,14.200,0.329000,,,38.13960,-38.13960,"Radial Velocity","Fred Lawrence Whipple Observatory",0,180.6400000
"UZ For c",2447.20000,,,,,381.40000,-381.40000,"Eclipse Timing Variations","Multiple Observatories",0,239.6038748
"Kepler-970 b",8.10000,2.770,2.090000,0.130,-0.430,,,"Transit","Kepler",0,331.5450000
"LkCa 15 b",,,,,,,,"Imaging","Large Binocular Telescope Observatory",1,158.1520000
"Kepler-897 b",6.30000,2.390,2.540000,0.660,-0.250,,,"Transit","Kepler",0,1519.2500000
"Kepler-923 b",2.48000,1.380,5.190000,0.290,-0.190,,,"Transit","Kepler",0,1000.2800000
"Kepler-924 b",9.64000,3.070,1.830000,1.110,-0.610,,,"Transit","Kepler",0,1053.0400000
"Kepler-925 b",6.08000,2.340,2.610000,0.660,-0.210,,,"Transit","Kepler",0,611.1150000
"Kepler-928 b",3.15000,1.590,4.310000,0.310,-0.120,,,"Transit","Kepler",0,508.8090000
"MASCARA-1 b",1175.97100,16.814,1.500000,3.363,-3.363,286.04700,-286.04700,"Transit","Multiple Observatories",0,182.2730000
"MASCARA-4 b",985.27300,17.150,1.070000,0.785,-0.448,286.04700,-286.04700,"Transit","Multiple Observatories",0,170.6960000
"WASP-85 A b",402.05495,13.899,0.880000,0.336,-0.336,20.65895,-20.65895,"Transit","K2",0,141.8870000
"WASP-91 b",425.89220,11.545,1.590000,0.448,-0.448,25.42640,-25.42640,"Transit","SuperWASP-South",0,149.9420000
"EPIC 249893012 d",10.18000,3.940,0.910000,0.130,-0.120,2.46000,-2.42000,"Transit","K2",0,321.2960000
"GJ 15 A c",36.00000,6.670,0.667000,,,25.00000,-18.00000,"Radial Velocity","Roque de los Muchachos Observatory",0,3.5622800
"GJ 1132 b",1.66000,1.130,6.300000,0.056,-0.056,0.23000,-0.23000,"Transit","Cerro Tololo Inter-American Observatory",0,12.6130000
"GJ 1265 b",7.40000,2.630,2.240000,,,0.50000,-0.50000,"Radial Velocity","Calar Alto Observatory",0,10.2525000
"Kepler-1683 b",4.17000,1.875,3.480000,,,,,"Transit","Kepler",0,733.1430000
"WASP-38 b",1093.33520,13.787,2.540000,0.673,-0.673,114.41880,-114.41880,"Transit","SuperWASP",0,136.2400000
"Kepler-1345 b",6.17000,2.360,2.580000,1.060,-0.460,,,"Transit","Kepler",0,1355.0200000
"kap And b",4327.36000,12.300,12.800000,,,7323.22400,-332.87400,"Imaging","Subaru Telescope",0,50.0177000
"ome Ser b",540.30000,13.500,1.210000,,,,,"Radial Velocity","Okayama Astrophysical Observatory",0,76.7556000
"psi 1 Dra B b",486.27990,13.500,1.090000,,,31.78300,-31.78300,"Radial Velocity","McDonald Observatory",0,22.7188000
"tau Gem b",6547.00000,12.100,20.300000,,,,,"Radial Velocity","Lick Observatory",0,112.5370000
"GJ 273 b",2.89000,1.510,4.610000,,,0.27000,-0.26000,"Radial Velocity","La Silla Observatory",0,5.9215350
"GJ 163 c",6.80000,2.500,2.390000,,,0.90000,-0.90000,"Radial Velocity","La Silla Observatory",0,15.1285000
"bet Pic b",3496.13000,18.495,3.040000,0.673,-0.673,635.66000,-635.66000,"Imaging","Paranal Observatory",0,19.7442000
"omi CrB b",476.74500,13.600,1.040000,,,,,"Radial Velocity","Okayama Astrophysical Observatory",0,84.7883000
"tau Boo b",1891.00000,12.800,4.950000,,,89.00000,-89.00000,"Radial Velocity","Lick Observatory",0,15.6521000
"HD 152843 b",11.56000,3.410,1.580000,0.140,-0.120,6.58000,-6.14000,"Transit","Transiting Exoplanet Survey Satellite (TESS)",0,107.8980000
"HD 152843 c",27.50000,5.830,0.820000,0.140,-0.140,,,"Transit","Transiting Exoplanet Survey Satellite (TESS)",0,107.8980000
"HD 107148 c",19.89606,4.700,1.050000,,,3.08294,-3.11472,"Radial Velocity","Multiple Observatories",0,49.4156000
"HD 136925 b",266.97586,13.900,0.546000,,,24.79062,-23.51930,"Radial Velocity","Multiple Observatories",0,47.8740000
"HD 141004 b",13.63484,3.770,1.400000,,,1.46201,-1.46201,"Radial Velocity","Multiple Observatories",0,11.8148000
"HD 145675 c",1843.40476,12.800,4.830000,,,444.95977,-317.82841,"Radial Velocity","Multiple Observatories",0,17.9323000
"HD 156668 c",31.49680,6.170,0.737000,,,2.51084,-2.44728,"Radial Velocity","Multiple Observatories",0,24.3323000
"HD 164922 e",10.52012,3.230,1.720000,,,0.98527,-0.98527,"Radial Velocity","Multiple Observatories",0,22.0016000
"HD 168009 b",9.53485,3.050,1.850000,,,1.20775,-1.17597,"Radial Velocity","Multiple Observatories",0,23.3032000
"HD 213472 b",1112.39942,13.100,2.720000,,,349.61125,-187.51876,"Radial Velocity","Multiple Observatories",0,64.4527000
"HD 24040 c",63.88351,9.350,0.429000,,,8.58137,-8.58137,"Radial Velocity","Multiple Observatories",0,46.6224000
"HD 26161 b",4290.68349,12.300,12.700000,,,2701.54146,-1175.96511,"Radial Velocity","Multiple Observatories",0,40.9128000
"HD 3765 b",54.98431,8.560,0.482000,,,4.44960,-4.13177,"Radial Velocity","Multiple Observatories",0,17.9260000
"HD 66428 c",8581.36699,11.900,28.000000,,,6992.22495,-5403.08292,"Radial Velocity","Multiple Observatories",0,53.2817000
"HD 68988 c",4767.42610,12.300,14.100000,,,889.91954,-476.74261,"Radial Velocity","Multiple Observatories",0,60.8447000
"HD 95735 c",18.05265,4.440,1.130000,,,2.89224,-2.63798,"Radial Velocity","Multiple Observatories",0,5.6757730
"WASP-110 b",162.09249,13.877,0.333000,0.628,-0.628,20.34102,-20.34102,"Transit","Paranal Observatory",0,274.9600000
"KOI-1831 d",2.23000,1.130,9.950000,0.050,-0.050,0.50000,-0.84000,"Transit","Kepler",0,501.5740000
"KOI-3503 b",9.20000,1.190,10.000000,0.240,-0.190,,,"Transit","Kepler",0,887.0640000
"KOI-1833 d",11.02000,2.580,4.500000,0.230,-0.220,,,"Transit","Kepler",0,290.3240000
"KOI-3503 c",10.36000,1.210,10.000000,0.280,-0.090,,,"Transit","Kepler",0,887.0640000
"WASP-5 b",502.15000,12.184,1.640000,0.762,-0.796,41.32000,-31.78000,"Transit","SuperWASP",0,309.1370000
"GJ 667 C f",2.70000,1.450,4.870000,,,1.40000,-1.20000,"Radial Velocity","La Silla Observatory",1,7.2439600
"WASP-53 c",5196.52050,,,,,270.15550,-260.62060,"Radial Velocity","Multiple Facilities",0,201.3380000
"GJ 3138 c",4.18000,1.880,3.460000,,,0.61000,-0.59000,"Radial Velocity","La Silla Observatory",0,28.4712000
"GJ 4276 b",16.57000,4.220,1.210000,,,0.94000,-0.95000,"Radial Velocity","Calar Alto Observatory",0,21.3362000
"GJ 414 A b",7.60000,2.630,2.300000,1.220,-0.850,2.44000,-2.19000,"Radial Velocity","W. M. Keck Observatory",0,11.8893000
"GJ 649 b",104.24400,12.500,0.293000,,,10.17000,-10.17000,"Radial Velocity","W. M. Keck Observatory",0,10.3796000
"GJ 667 C b",5.60000,2.230,2.770000,,,1.40000,-1.30000,"Radial Velocity","La Silla Observatory",0,7.2439600
"GJ 667 C c",3.80000,1.770,3.770000,,,1.50000,-1.20000,"Radial Velocity","La Silla Observatory",0,7.2439600
"GJ 667 C e",2.70000,1.450,4.870000,,,1.60000,-1.40000,"Radial Velocity","La Silla Observatory",1,7.2439600
"CoRoT-24 b",5.70000,3.700,0.900000,0.400,-0.400,,,"Transit","CoRoT",0,591.5550000
"WASP-67 b",136.66690,12.890,0.388000,1.233,-1.233,28.60470,-28.60470,"Transit","SuperWASP",0,189.4690000
"WASP-69 b",92.17070,12.442,0.291000,0.448,-0.448,9.53490,-9.53490,"Transit","SuperWASP",0,49.9605000
"WASP-70 A b",187.51200,13.047,0.499000,0.818,-1.143,6.99200,-6.99200,"Transit","SuperWASP",0,222.3550000
"GJ 581 e",1.70000,1.170,5.830000,,,0.20000,-0.20000,"Radial Velocity","La Silla Observatory",0,6.2981000
"GJ 9066 c",71.60000,10.000,0.393000,,,10.30000,-10.30000,"Radial Velocity","Multiple Observatories",0,4.4710000
"GU Psc b",3591.30000,14.179,6.920000,1.289,-1.289,540.30000,-540.30000,"Imaging","Gemini Observatory",0,47.5501000
"HAT-P-11 b",26.69772,4.360,1.680000,0.060,-0.060,2.22481,-2.22481,"Transit","HATNet",0,37.7647000
"HAT-P-1 b",166.86075,14.785,0.282000,0.213,-0.213,6.03877,-6.03877,"Transit","HATNet",0,158.9790000
"HAT-P-25 b",180.84527,12.722,0.483000,0.538,-0.538,7.31009,-6.99226,"Transit","HATNet",0,300.3840000
"WASP-88 b",133.48860,16.365,0.141000,2.354,-2.354,44.49620,-44.49620,"Transit","SuperWASP",0,523.7560000
"WASP-89 b",1875.19700,11.657,7.000000,0.448,-0.448,127.13200,-127.13200,"Transit","SuperWASP",0,290.9460000
"HAT-P-11 c",731.00900,13.300,1.710000,,,222.48100,-158.91500,"Radial Velocity","W. M. Keck Observatory",0,37.7647000
"HAT-P-18 b",62.61000,11.153,0.250000,0.583,-0.583,4.13200,-4.13200,"Transit","HATNet",0,161.4000000
"HAT-P-55 b",184.97706,13.249,0.435000,0.616,-0.616,17.79848,-17.79848,"Transit","HATNet",0,511.3880000
"WASP-96 b",152.55000,13.450,0.370000,0.670,-0.670,9.53000,-9.53000,"Transit","SuperWASP",0,352.4640000
"WTS-2 b",355.96960,15.278,0.540000,0.684,-0.684,50.85280,-50.85280,"Transit","United Kingdom Infrared Telescope",0,1030.7683444
"XO-2 S c",435.40900,13.600,0.951000,,,16.84400,-16.84400,"Radial Velocity","Roque de los Muchachos Observatory",0,151.3980000
"YZ Cet c",0.98000,1.000,5.390000,,,0.14000,-0.14000,"Radial Velocity","La Silla Observatory",0,3.7120700
"HAT-P-23 b",425.89220,12.218,1.406000,2.578,-2.578,187.51970,-187.51970,"Transit","HATNet",0,364.8130000
"HAT-P-26 b",22.24810,7.062,0.400000,0.448,-0.448,6.35660,-6.35660,"Transit","HATNet",0,141.8370000
"HAT-P-3 b",206.58950,10.536,0.855000,0.785,-0.785,34.96130,-34.96130,"Transit","HATNet",0,134.5540000
"HAT-P-30 b",263.79890,16.141,0.309000,1.681,-1.681,57.20940,-57.20940,"Transit","HATNet",0,213.9850000
"HAT-P-36 b",587.41341,14.314,1.175000,0.224,-0.224,27.65121,-27.65121,"Transit","HATNet",0,294.4190000
"HAT-P-44 b",111.87100,13.922,0.230000,1.188,-0.572,9.21700,-9.21700,"Transit","HATNet",0,347.8500000
"HATS-18 b",629.14449,14.897,1.116900,0.841,-0.841,24.15508,-24.15508,"Transit","Multiple Observatories",0,624.3680000
"HAT-P-9 b",238.05467,15.614,0.342000,0.751,-0.729,20.34112,-20.02329,"Transit","HATNet",0,455.2030000
"HD 8673 b",4513.00000,12.300,13.300000,,,508.50700,-508.50700,"Radial Velocity","Thueringer Landessternwarte Tautenburg",0,37.8619000
"HAT-P-46 b",156.68400,14.392,0.280000,3.038,-1.491,26.06100,-16.52600,"Transit","HATNet",0,290.7360000
"HAT-P-49 b",699.22600,17.822,0.750000,2.018,-2.018,187.51970,-187.51970,"Transit","HATNet",0,350.3510000
"HAT-P-5 b",311.47340,13.563,0.642000,1.121,-1.121,63.56600,-63.56600,"Transit","HATNet",0,303.3360000
"HAT-P-52 b",259.98494,11.310,0.980000,0.807,-0.807,9.21707,-9.21707,"Transit","HATNet",0,361.1550000
"HATS-10 b",167.17858,10.862,0.700000,0.684,-0.504,25.74423,-25.74423,"Transit","HATSouth",0,534.8890000
"4 UMa b",2256.50000,12.700,6.050000,,,508.50000,-508.50000,"Radial Velocity","Thueringer Landessternwarte Tautenburg",0,73.4603000
"47 UMa b",804.08000,13.200,1.920000,,,22.25000,-19.07000,"Radial Velocity","Lick Observatory",0,13.7967000
"6 Lyn b",638.83830,13.400,1.460000,,,24.47291,-24.47291,"Radial Velocity","Okayama Astrophysical Observatory",0,54.6599000
"CT Cha b",5403.00000,24.660,1.980000,9.080,-6.730,1907.00000,-1907.00000,"Imaging","Paranal Observatory",0,190.7200000
"CoRoT-3 b",6883.91000,11.320,26.400000,0.780,-0.780,317.80000,-317.80000,"Transit","CoRoT",0,768.7710000
"55 Cnc c",54.47380,8.510,0.486000,,,1.74800,-1.74800,"Radial Velocity","McDonald Observatory",0,12.5855000
"91 Aqr b",1017.00000,13.100,2.490000,,,,,"Radial Velocity","Lick Observatory",0,44.0304000
"BD+20 594 b",22.24810,2.578,7.890000,0.112,-0.112,9.53490,-9.53490,"Transit","K2",0,179.4610000
"BD+48 738 b",289.22530,13.900,0.592000,,,,,"Radial Velocity","McDonald Observatory",0,871.4930000
"BD+49 828 b",508.50000,13.500,1.140000,,,127.10000,-63.60000,"Radial Velocity","McDonald Observatory",0,442.0420000
"BD-11 4672 c",15.37000,4.040,1.280000,,,2.97000,-2.81000,"Radial Velocity","Roque de los Muchachos Observatory",0,27.1665000
"CoRoT-16 b",170.03200,13.110,0.440000,1.790,-1.570,27.01400,-26.37900,"Transit","CoRoT",0,732.4090000
"CoRoT-20 b",1366.66900,9.416,8.870000,0.448,-0.448,63.56600,-63.56600,"Transit","CoRoT",0,844.0610000
"CoRoT-6 b",940.74000,13.068,2.320000,0.392,-0.392,108.06000,-108.06000,"Transit","CoRoT",0,645.2940000
"CoRoT-7 b",4.07661,1.681,6.610000,0.112,-0.112,1.01982,-1.01982,"Transit","CoRoT",0,159.9060000
"WASP-104 b",404.26300,12.745,1.074000,0.415,-0.415,14.93700,-14.93700,"Transit","SuperWASP",0,185.9320000
"WASP-105 b",572.09400,10.761,2.650000,0.336,-0.336,31.78300,-31.78300,"Transit","SuperWASP-South",0,169.2720000
"WASP-136 b",479.92330,15.468,0.773000,1.793,-1.793,25.42640,-25.42640,"Transit","SuperWASP",0,275.5870000
"WASP-151 b",98.52730,12.666,0.290000,0.336,-0.336,12.71320,-9.53490,"Transit","SuperWASP-South",0,453.0990000
"WASP-156 b",40.68224,5.717,1.300000,0.224,-0.224,3.17830,-2.86047,"Transit","SuperWASP",0,122.0660000
"CoRoT-9 b",266.97720,11.949,0.860000,0.841,-0.706,15.89150,-15.89150,"Transit","CoRoT",0,412.9800000
"DE CVn b",3823.27330,12.400,11.000000,,,955.81833,-955.81833,"Eclipse Timing Variations","Multiple Facilities",0,30.5225000
"DS Tuc A b",413.17900,5.700,,0.170,-0.170,,,"Transit","Transiting Exoplanet Survey Satellite (TESS)",0,44.0622000
"CoRoTID 223977153 b",47.67450,6.389,1.100000,0.673,-0.560,31.78300,-31.78300,"Transit","CoRoT",0,576.6830000
"EPIC 206042996 b",3.26000,1.620,4.210000,0.170,-0.190,,,"Transit","K2",0,451.7690000
"WASP-161 b",791.39670,12.812,2.200000,0.729,-0.650,66.74430,-66.74430,"Transit","SuperWASP-South",0,343.0800000
"WASP-163 b",594.34210,13.473,1.420000,1.087,-1.087,66.74430,-66.74430,"Transit","SuperWASP-South",0,261.3860000
"WASP-142 b",266.97720,17.150,0.310000,0.897,-0.897,28.60470,-28.60470,"Transit","SuperWASP-South",0,730.9330000
"WASP-145 A b",282.86870,10.088,1.600000,4.484,-4.484,12.71320,-12.71320,"Transit","SuperWASP-South",0,91.2990000
"WASP-15 b",171.62820,15.805,0.263000,4.035,-4.035,92.17070,-92.17070,"Transit","SuperWASP",0,282.0910000
"WASP-153 b",123.95370,17.374,0.150000,1.121,-0.897,6.35660,-6.35660,"Transit","SuperWASP",0,610.1760000
"Kepler-969 c",0.93700,0.990,5.310000,0.020,-0.050,,,"Transit","Kepler",0,390.3540000
"HATS-14 b",340.39593,11.646,1.191000,0.359,-0.247,22.24810,-22.24810,"Transit","HATSouth",0,513.0110000
"WASP-147 b",87.40325,12.498,0.263000,1.569,-1.042,8.89924,-8.58141,"Transit","SuperWASP-South",0,436.0980000
"WASP-148 c",127.13200,14.000,0.255000,,,15.89150,-15.89150,"Radial Velocity","Haute-Provence Observatory",0,246.3530000
"WASP-181 b",95.03117,13.271,0.237000,0.796,-0.661,10.80622,-10.80622,"Transit","SuperWASP",0,437.4950000
"WASP-190 b",317.83000,12.890,0.815000,1.009,-1.009,31.78300,-31.78300,"Transit","WASP-South",0,542.2510000
"WASP-25 b",139.84520,11.994,0.382000,1.121,-1.121,31.78300,-31.78300,"Transit","SuperWASP",0,211.4160000
"WASP-45 b",306.38812,10.604,1.418000,0.650,-0.572,18.43414,-17.79848,"Transit","SuperWASP",0,211.1960000
"WASP-7 b",305.11680,14.908,0.550000,1.042,-1.042,41.31790,-41.31790,"Transit","SuperWASP",0,162.3030000
"WASP-8 b",807.28820,12.666,2.470000,0.560,-0.560,104.88390,-104.88390,"Transit","SuperWASP",0,89.9606000
"WASP-83 b",95.34900,11.657,0.350000,0.897,-0.560,9.53490,-9.53490,"Transit","SuperWASP",0,271.1030000
